Manufacturer,Regulatory Class,Vehicle Type,Model Year,1750,2000,2250,2500,2750,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,All Classes
"Nissan","Truck","All Truck","1985","-","-","-","-","-","26.88711","22.94831","17.45990","-","-","-","-","-","-","-","-","-","25.65000"
"Nissan","Truck","All Truck","1986","-","-","-","-","-","26.33584","22.75362","20.82688","-","-","-","-","-","-","-","-","-","24.70264"
"Nissan","Truck","All Truck","1987","-","-","-","-","-","26.86964","22.22980","18.78817","-","-","-","-","-","-","-","-","-","23.48456"
"Nissan","Truck","All Truck","1988","-","-","-","-","-","26.71054","22.81763","19.03721","-","-","-","-","-","-","-","-","-","22.74448"
"Nissan","Truck","All Truck","1989","-","-","-","-","-","26.98605","22.50541","19.32400","-","-","-","-","-","-","-","-","-","23.67818"
"Nissan","Truck","All Truck","1990","-","-","-","-","-","28.75282","24.72632","19.97138","-","-","-","-","-","-","-","-","-","25.32173"
"Nissan","Truck","All Truck","1991","-","-","-","-","-","28.56854","24.93887","20.02659","-","-","-","-","-","-","-","-","-","24.77247"
"Nissan","Truck","All Truck","1992","-","-","-","-","-","28.73113","25.04025","19.94232","-","-","-","-","-","-","-","-","-","23.95066"
"Nissan","Truck","All Truck","1993","-","-","-","-","-","28.55753","25.23966","21.14253","18.90471","-","-","-","-","-","-","-","-","23.74205"
"Nissan","Truck","All Truck","1994","-","-","-","-","-","28.28625","25.59805","21.51236","18.43085","-","-","-","-","-","-","-","-","22.93598"
"Nissan","Truck","All Truck","1995","-","-","-","-","-","27.46870","25.54766","20.90957","18.63306","-","-","-","-","-","-","-","-","22.43504"
"Nissan","Truck","All Truck","1996","-","-","-","-","-","27.37809","24.75699","21.15602","-","-","-","-","-","-","-","-","-","22.87874"
"Nissan","Truck","All Truck","1997","-","-","-","-","-","26.61047","25.10694","21.71624","19.43858","-","-","-","-","-","-","-","-","22.34858"
"Nissan","Truck","All Truck","1998","-","-","-","-","-","28.76480","26.56195","21.96032","19.29837","-","-","-","-","-","-","-","-","22.29152"
"Nissan","Truck","All Truck","1999","-","-","-","-","-","-","25.93799","21.62036","19.30368","-","-","-","-","-","-","-","-","21.21203"
"Nissan","Truck","All Truck","2000","-","-","-","-","-","-","26.07644","20.92688","19.26905","-","-","-","-","-","-","-","-","20.94453"
"Nissan","Truck","All Truck","2001","-","-","-","-","-","-","26.31584","20.80554","19.54112","-","-","-","-","-","-","-","-","20.73465"
"Nissan","Truck","All Truck","2002","-","-","-","-","-","-","26.13572","20.90873","19.44678","-","-","-","-","-","-","-","-","20.67172"
"Nissan","Truck","All Truck","2003","-","-","-","-","-","-","26.21856","22.82309","20.24153","-","-","-","-","-","-","-","-","21.63092"
"Nissan","Truck","All Truck","2004","-","-","-","-","-","-","26.45872","23.16017","22.10043","18.38180","18.03679","17.39433","-","-","-","-","-","20.86785"
"Nissan","Truck","All Truck","2005","-","-","-","-","-","-","-","25.57486","21.69781","19.88011","17.95681","17.38729","-","-","-","-","-","20.53508"
"Nissan","Truck","All Truck","2006","-","-","-","-","-","-","-","25.43630","22.08797","19.79961","17.94707","17.44785","-","-","-","-","-","20.63722"
"Nissan","Truck","All Truck","2007","-","-","-","-","-","-","-","25.40152","22.67067","20.35967","17.74293","17.76844","-","-","-","-","-","21.49759"
"Nissan","Truck","All Truck","2008","-","-","-","-","-","-","30.76200","28.39208","21.99976","21.00396","18.31698","17.78338","17.44920","-","-","-","-","21.36586"
"Nissan","Truck","All Truck","2009","-","-","-","-","-","-","30.71580","27.68121","23.90607","21.40135","18.48130","18.05142","-","-","-","-","-","24.18150"
"Nissan","Truck","All Truck","2010","-","-","-","-","-","-","30.54460","28.36317","23.00705","21.32039","18.79899","18.17090","-","-","-","-","-","22.82667"
"Nissan","Truck","All Truck","2011","-","-","-","-","-","-","31.42180","30.26927","23.41104","21.32229","18.58561","18.89702","-","-","-","-","-","23.75209"
"Nissan","Truck","All Truck","2012","-","-","-","-","-","-","31.58890","29.92940","23.25198","21.28354","18.84508","18.87204","-","-","-","-","-","23.48631"
"Nissan","Truck","All Truck","2013","-","-","-","-","-","-","31.74212","29.59314","26.34420","21.21197","18.93248","18.85394","-","-","-","-","-","26.49521"
"Nissan","Truck","All Truck","2014","-","-","-","-","-","-","32.25544","32.91433","26.55578","25.68345","18.87368","19.09078","-","-","-","-","-","26.85854"
"Nissan","Truck","All Truck","2015","-","-","-","-","-","-","32.93430","35.01180","27.65662","25.73588","18.99133","19.30586","19.43240","-","-","-","-","29.03155"
"Nissan","Truck","All Truck","2016","-","-","-","-","-","-","34.92380","35.42863","26.34705","24.12010","-","20.84890","19.98300","-","-","-","-","30.06353"
"Nissan","Truck","All Truck","2017","-","-","-","-","-","-","34.92380","35.26662","27.18025","25.05604","22.93140","21.89745","19.71081","-","-","-","-","28.48919"
"Nissan","Truck","All Truck","2018","-","-","-","-","-","-","34.81690","35.38564","26.75217","23.54061","22.92530","21.77423","19.71080","-","-","-","-","28.48589"
"Nissan","Truck","All Truck","2019","-","-","-","-","-","-","34.81690","35.15872","26.28146","22.88414","23.00320","21.63223","19.78095","-","-","-","-","27.59157"
"Nissan","Truck","All Truck","2020","-","-","-","-","-","-","34.81690","36.77863","29.08446","26.68568","-","21.61422","19.93733","-","-","-","-","29.68625"
"Nissan","Truck","All Truck","Prelim. 2021","-","-","-","-","-","-","37.64488","38.24003","29.51216","26.10320","-","21.97228","19.96056","-","-","-","-","32.45673"
"Nissan","All","All","1975","-","-","32.14392","27.39503","24.06189","19.50452","-","-","-","-","-","-","-","-","-","-","-","24.67991"
"Nissan","All","All","1976","-","-","32.59792","29.62000","25.20822","20.71252","-","-","-","-","-","-","-","-","-","-","-","26.31239"
"Nissan","All","All","1977","-","-","33.27779","28.30000","25.50262","20.27839","-","-","-","-","-","-","-","-","-","-","-","26.68221"
"Nissan","All","All","1978","-","-","31.48544","27.35472","25.98387","20.11000","20.63237","-","-","-","-","-","-","-","-","-","-","26.53808"
"Nissan","All","All","1979","-","-","30.56023","26.66376","24.08297","21.09136","15.53429","-","-","-","-","-","-","-","-","-","-","26.15241"
"Nissan","All","All","1980","-","-","33.07693","32.64877","28.93584","23.08502","16.31234","-","-","-","-","-","-","-","-","-","-","29.83741"
"Nissan","All","All","1981","-","-","33.98674","31.22990","30.06517","24.72578","25.17032","17.67588","-","-","-","-","-","-","-","-","-","29.95443"
"Nissan","All","All","1982","-","41.25919","34.93866","33.65331","28.27544","25.62749","27.05311","17.35103","-","-","-","-","-","-","-","-","-","30.03209"
"Nissan","All","All","1983","-","46.15000","37.41775","32.63311","30.20630","26.46232","24.72491","17.53706","-","-","-","-","-","-","-","-","-","31.69871"
"Nissan","All","All","1984","-","-","38.33247","32.06633","32.07901","27.40330","23.33602","17.55597","-","-","-","-","-","-","-","-","-","30.47484"
"Nissan","All","All","1985","-","-","36.28105","31.15934","28.47123","27.12583","22.84095","17.45990","-","-","-","-","-","-","-","-","-","28.35223"
"Nissan","All","All","1986","-","-","37.21129","33.77000","28.33553","26.72484","23.65584","20.82688","-","-","-","-","-","-","-","-","-","27.46420"
"Nissan","All","All","1987","-","-","37.51382","34.13724","30.56129","27.21645","23.86850","18.78817","-","-","-","-","-","-","-","-","-","27.79094"
"Nissan","All","All","1988","-","-","36.57103","34.45798","31.42874","27.16782","23.67829","19.03721","-","-","-","-","-","-","-","-","-","28.08286"
"Nissan","All","All","1989","-","-","36.04053","34.59824","32.29039","26.83863","24.67688","19.32400","-","-","-","-","-","-","-","-","-","28.36068"
"Nissan","All","All","1990","-","-","-","35.47618","32.97105","27.66990","24.90776","20.59887","-","-","-","-","-","-","-","-","-","27.45783"
"Nissan","All","All","1991","-","-","-","37.12354","35.49425","28.17510","25.09571","20.62551","18.87000","-","-","-","-","-","-","-","-","27.59410"
"Nissan","All","All","1992","-","-","-","36.98440","35.81834","28.17537","25.26829","20.40850","18.90000","-","-","-","-","-","-","-","-","28.23900"
"Nissan","All","All","1993","-","-","-","37.44862","34.39344","28.56728","25.60056","21.70189","18.90722","-","-","-","-","-","-","-","-","27.13560"
"Nissan","All","All","1994","-","-","-","37.54000","34.66707","28.53250","25.16230","21.90361","18.49320","-","-","-","-","-","-","-","-","27.26364"
"Nissan","All","All","1995","-","-","-","39.62652","36.08451","28.11576","26.90590","21.21076","18.64413","-","-","-","-","-","-","-","-","26.08243"
"Nissan","All","All","1996","-","-","-","38.92710","36.39930","28.21617","26.96251","21.29340","-","-","-","-","-","-","-","-","-","27.74645"
"Nissan","All","All","1997","-","-","-","38.99690","35.97964","27.86946","26.83176","22.03046","19.43858","-","-","-","-","-","-","-","-","26.56644"
"Nissan","All","All","1998","-","-","-","38.41370","35.86956","30.39581","28.17425","22.07349","19.29837","-","-","-","-","-","-","-","-","27.08462"
"Nissan","All","All","1999","-","-","-","-","35.79837","30.80924","28.26746","21.72900","19.30368","-","-","-","-","-","-","-","-","26.50235"
"Nissan","All","All","2000","-","-","-","-","34.09637","30.79949","26.94715","20.72273","19.26905","-","-","-","-","-","-","-","-","24.28630"
"Nissan","All","All","2001","-","-","-","-","34.32883","30.69528","26.64639","20.70932","19.54112","-","-","-","-","-","-","-","-","24.08949"
"Nissan","All","All","2002","-","-","-","-","35.52983","33.56470","27.51615","20.94489","19.44678","-","-","-","-","-","-","-","-","25.01470"
"Nissan","All","All","2003","-","-","-","-","36.50618","34.31955","27.02415","22.89157","20.24153","-","-","-","-","-","-","-","-","25.39950"
"Nissan","All","All","2004","-","-","-","-","36.07547","35.11958","26.62146","24.53833","22.12569","18.38180","18.03679","17.39433","-","-","-","-","-","24.14646"
"Nissan","All","All","2005","-","-","-","-","36.08302","34.90644","29.64016","25.60868","21.69272","19.88011","17.95681","17.38729","-","-","-","-","-","25.13552"
"Nissan","All","All","2006","-","-","-","-","36.03613","35.28278","29.53212","25.14488","21.97478","19.79961","17.94707","17.44785","-","-","-","-","-","25.04028"
"Nissan","All","All","2007","-","-","-","-","-","36.85429","33.26885","25.71714","22.56720","20.35967","17.74293","17.76844","-","-","-","-","-","26.78619"
"Nissan","All","All","2008","-","-","-","-","-","36.93932","33.09189","26.42101","22.00952","21.00396","18.31698","17.78338","17.44920","-","-","-","-","27.57118"
"Nissan","All","All","2009","-","-","-","-","38.05181","37.23735","33.59562","27.31906","23.89854","21.40135","18.48130","18.05142","-","-","-","-","-","29.94661"
"Nissan","All","All","2010","-","-","-","-","38.00624","37.79726","33.92022","27.61996","23.19015","21.32039","18.79899","18.17090","-","-","-","-","-","29.35501"
"Nissan","All","All","2011","-","-","-","-","37.87359","37.92988","34.83165","28.53642","23.63155","21.32229","18.58561","18.89702","-","-","-","-","-","29.76045"
"Nissan","All","All","2012","-","-","-","40.54680","45.11030","38.36381","35.02800","28.38328","23.47294","21.28354","18.84508","18.87204","-","-","-","-","-","30.77093"
"Nissan","All","All","2013","-","-","-","41.37460","48.47241","44.56769","39.38775","28.33581","26.25216","21.21197","18.93248","18.85394","-","-","-","-","-","34.11975"
"Nissan","All","All","2014","-","-","-","41.37460","48.02289","44.71902","39.55005","29.72284","26.61657","25.68345","18.87368","19.09078","-","-","-","-","-","34.58366"
"Nissan","All","All","2015","-","-","-","-","46.50557","44.41587","40.60452","32.37438","27.57916","25.73588","18.99133","19.30586","19.43240","-","-","-","-","36.52597"
"Nissan","All","All","2016","-","-","-","-","46.51265","43.94155","40.94407","33.54228","26.38373","24.12010","-","20.84890","19.98300","-","-","-","-","36.42657"
"Nissan","All","All","2017","-","-","-","-","47.07459","43.81989","40.48392","32.93138","27.13627","25.05604","22.93140","21.89745","19.71081","-","-","-","-","34.86091"
"Nissan","All","All","2018","-","-","-","-","46.39517","44.29607","40.12793","33.87261","26.75301","23.54061","22.92530","21.77423","19.71080","-","-","-","-","35.04109"
"Nissan","All","All","2019","-","-","-","-","46.31131","44.30528","40.84511","34.78529","26.64423","22.88414","23.00320","21.63223","19.78095","-","-","-","-","34.88705"
"Nissan","All","All","2020","-","-","-","-","42.06590","46.92085","41.08578","35.51668","29.29892","26.68568","-","21.61422","19.93733","-","-","-","-","36.21069"
"Nissan","All","All","Prelim. 2021","-","-","-","-","42.06590","46.70373","41.79227","38.03261","29.72823","26.10320","-","21.97228","19.96056","-","-","-","-","38.64694"
"Hyundai","Car","Sedan/Wagon","1975","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1976","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1977","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1978","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1979","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1980","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1981","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1982","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1983","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1984","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1985","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Hyundai","Car","Sedan/Wagon","1986","-","-","-","34.88902","-","-","-","-","-","-","-","-","-","-","-","-","-","34.88902"
"Hyundai","Car","Sedan/Wagon","1987","-","-","-","34.47259","-","-","-","-","-","-","-","-","-","-","-","-","-","34.47259"
"Hyundai","Car","Sedan/Wagon","1988","-","-","-","34.27870","-","-","-","-","-","-","-","-","-","-","-","-","-","34.27870"
"BMW","Truck","All Truck","2019","-","-","-","-","-","-","-","-","32.10535","29.37345","26.69926","22.57040","-","-","-","-","-","29.84973"
"BMW","Truck","All Truck","2020","-","-","-","-","-","-","-","34.33190","31.47205","28.64712","26.80556","22.26060","-","-","-","-","-","29.46338"
"BMW","Truck","All Truck","Prelim. 2021","-","-","-","-","-","-","-","-","32.92766","29.29744","26.54777","27.05035","-","-","-","-","-","29.41218"
"BMW","All","All","1975","-","-","-","-","22.41680","-","14.64262","-","-","-","10.17000","-","-","-","-","-","-","17.23631"
"BMW","All","All","1976","-","-","-","-","21.42020","-","16.40995","-","-","-","11.25000","-","-","-","-","-","-","18.38082"
"BMW","All","All","1977","-","-","-","-","22.61752","-","16.42020","-","-","-","11.11089","-","-","-","-","-","-","19.81947"
"BMW","All","All","1978","-","-","-","-","21.54702","-","16.32705","14.96491","-","-","10.83987","-","-","-","-","-","-","19.17805"
"BMW","All","All","1979","-","-","-","-","21.59436","-","20.03838","14.87128","-","-","10.84857","-","-","-","-","-","-","19.52432"
"BMW","All","All","1980","-","-","-","-","28.85250","-","21.33429","18.84147","-","11.32896","10.71509","-","-","-","-","-","-","24.96834"
"BMW","All","All","1981","-","-","-","-","28.85294","-","21.31019","19.05869","-","11.02898","10.48388","-","-","-","-","-","-","25.55018"
"BMW","All","All","1982","-","-","-","-","29.03436","24.36773","21.22369","-","-","11.05000","10.13000","-","-","-","-","-","-","25.35173"
"BMW","All","All","1983","-","-","-","-","29.03595","24.39321","21.48446","-","-","11.05000","10.94668","-","-","-","-","-","-","25.30087"
"BMW","All","All","1984","-","-","-","30.74416","29.01488","26.83309","22.49663","-","-","11.05000","10.96000","-","-","-","-","-","-","26.95605"
"BMW","All","All","1985","-","-","-","-","29.03411","27.66260","23.39782","20.54182","-","11.05000","10.97064","10.13000","-","-","-","-","-","25.37455"
"BMW","All","All","1986","-","-","-","-","-","27.31805","23.16647","19.54000","-","11.05000","10.96000","10.13000","-","-","-","-","-","24.96190"
"BMW","All","All","1987","-","-","-","-","-","25.77414","22.70393","19.38058","-","11.39549","10.90887","10.43377","-","-","-","-","-","23.94947"
"BMW","All","All","1988","-","-","-","-","-","24.19172","22.86995","18.67272","16.24000","12.42000","12.15000","11.83000","-","-","-","-","-","21.26526"
"BMW","All","All","1989","-","-","-","-","-","23.13580","23.34401","20.00702","16.51097","12.42000","12.15000","-","-","-","-","-","-","21.72065"
"BMW","All","All","1990","-","-","-","-","-","23.17442","23.35696","20.63545","16.72000","-","13.29000","-","-","-","-","-","-","21.86513"
"BMW","All","All","1991","-","-","-","-","28.23000","24.94102","23.38058","21.81552","16.71226","-","13.28000","-","-","-","-","-","-","22.78773"
"BMW","All","All","1992","-","-","-","-","-","28.22548","24.34388","22.52198","16.72433","-","13.87000","-","-","-","-","-","-","23.77189"
"BMW","All","All","1993","-","-","-","-","-","29.01889","26.28842","23.16190","19.52978","-","13.88000","13.57000","-","-","-","-","-","24.99451"
"BMW","All","All","1994","-","-","-","-","-","29.48213","26.46871","22.50893","18.85939","-","14.01788","13.91000","13.60000","-","-","-","-","24.86596"
