Vehicle Type,Cylinder Number,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Fuel Delivery - Carbureted,Fuel Delivery - Gasoline Direct Injection (GDI),Fuel Delivery - Port Fuel Injection,Fuel Delivery - Throttle Body Injection,Fuel Delivery - Other,Powertrain - Diesel,Powertrain - Electric Vehicle (EV),Powertrain - Plug-in Hybrid Electric Vehicle (PHEV),Powertrain - Fuel Cell Vehicle  (FCV),Powertrain - Other (incl. CNG),Powertrain - Gasoline Hybrid,Powertrain - Gasoline,Turbocharged Engine,Stop/Start,Cylinder Deactivation,Multivalve Engine,Variable Valve Timing,Average Number of Gears,Transmission - CVT (Non-Hybrid),4 or Fewer Gears,5 Gears,6 Gears,7 Gears,8 Gears,9 or More Gears
"Car SUV","8","2017","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Car SUV","8","2018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Car SUV","8","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Car SUV","8","2020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Car SUV","8","Prelim. 2021","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","1975","339","0.740710","12.22598","10.38446","9.89219","11.05696","855.79840","898.38587","803.74705","4278.022","-","334.3858","157.8537","-","0.470230","0.037018","22.46433","-","-","1.000","0.255","0.745","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","1976","373","0.741877","12.94178","11.00960","10.28720","12.04325","807.20487","863.88921","737.92402","4263.467","-","342.4745","161.0702","-","0.470098","0.037996","23.60978","-","-","1.000","0.199","0.801","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","1977","405","0.787962","14.03811","11.92153","11.36926","12.67400","745.45784","781.66922","701.19950","4312.589","-","347.2080","163.2283","-","0.470574","0.038043","25.84551","-","-","1.000","0.136","0.864","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","1978","470","0.752134","13.46793","11.42663","11.00870","11.98264","777.74444","807.27088","741.65657","4306.945","-","346.3111","159.1833","12.6997","0.459957","0.037071","24.82697","-","-","1.000","0.123","0.877","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","1979","376","0.782227","12.85316","10.90472","10.49738","11.44766","814.96783","846.59219","776.31584","4643.091","-","341.6091","151.9283","15.0639","0.444856","0.032784","25.58221","-","-","1.000","0.061","0.876","0.063","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","3.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1980","112","0.461713","14.91069","12.67778","11.92028","13.74538","700.99003","745.53632","646.54455","4630.291","-","333.8127","152.0513","15.2391","0.455616","0.033047","29.42911","-","-","1.000","0.033","0.461","0.506","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","3.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1981","114","0.466057","16.26192","13.82428","13.00911","14.97085","642.85443","683.13684","593.62037","4529.863","-","316.5483","148.0701","15.3199","0.469128","0.032799","31.53842","0.007","-","0.993","0.028","0.339","0.633","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","3.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1982","175","0.562736","16.19174","13.76252","12.99623","14.83134","645.73924","683.81352","599.20401","4511.131","-","315.9458","152.9450","15.9862","0.486273","0.034014","31.25777","-","-","1.000","0.014","0.437","0.549","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","3.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1983","251","0.655590","17.11108","14.55859","13.55805","16.00191","614.53454","659.96912","559.00340","4559.864","-","318.2893","152.0036","14.4951","0.481305","0.033474","33.86118","-","-","1.000","0.016","0.271","0.713","-","-","0.935","-","-","-","0.065","0.065","-","-","-","-","-","0.935","-","-","-","-","-","3.7","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1984","315","0.465496","16.43659","13.99270","12.95356","15.51378","636.43404","687.50253","574.01700","4534.089","-","316.7304","154.2617","14.3365","0.487249","0.034080","32.20934","-","-","1.000","0.022","0.334","0.644","-","-","0.980","-","-","-","0.020","0.020","-","-","-","-","-","0.980","-","-","-","-","-","3.5","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1985","332","0.388559","15.87854","13.50494","12.63591","14.74430","658.57287","703.88594","603.19023","4541.816","-","314.1926","157.5405","14.0427","0.501286","0.034775","30.86163","0.001","-","0.999","0.007","0.319","0.674","-","-","0.991","-","0.001","-","0.008","0.008","-","-","-","-","-","0.992","-","-","-","-","-","3.3","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1986","300","0.287149","16.93691","14.36593","13.36855","15.76583","619.01258","665.20691","564.03443","4606.929","-","312.3659","155.3219","13.6399","0.497371","0.033751","33.24568","0.001","-","0.999","0.004","0.138","0.857","-","-","0.738","-","0.255","0.001","0.006","0.006","-","-","-","-","-","0.994","-","-","-","-","-","3.3","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1987","280","0.250915","16.88390","14.29620","13.11120","15.97156","621.84855","678.05554","556.61477","4603.348","-","319.3559","167.0153","13.2475","0.521340","0.036338","33.02352","-","-","1.000","0.002","0.371","0.626","-","-","0.328","-","0.244","0.425","0.003","0.003","-","-","-","-","-","0.997","-","-","-","-","-","3.5","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1988","255","0.224781","17.23890","14.56191","13.23825","16.42059","610.63329","671.69965","541.50208","4708.372","-","322.5213","168.2069","13.4579","0.520130","0.035900","34.42086","-","-","1.000","0.001","0.274","0.725","-","-","0.010","-","0.328","0.657","0.005","0.005","-","-","-","-","-","0.995","-","-","-","-","-","3.6","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1989","276","0.216036","17.02013","14.34751","12.94577","16.29682","619.63899","686.73451","545.51984","4688.651","-","325.8689","174.4495","12.6562","0.532856","0.037425","33.78292","-","-","1.000","0.001","0.159","0.841","-","-","-","-","0.315","0.681","0.003","0.003","-","-","-","-","-","0.997","-","-","-","-","-","3.8","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1990","226","0.178994","17.07134","14.36027","12.85124","16.44203","619.12037","691.82341","540.72759","4691.641","-","331.9299","186.5472","11.2662","0.559705","0.040003","33.77048","-","-","1.000","-","0.065","0.935","-","-","-","-","0.288","0.708","0.004","0.004","-","-","-","-","-","0.996","-","-","-","-","-","3.9","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1991","146","0.140827","17.05681","14.31714","12.73527","16.47047","621.09373","698.24198","539.89165","4724.178","-","331.0390","186.0980","11.4209","0.559965","0.039677","33.88882","-","-","1.000","-","0.020","0.980","-","-","-","-","0.317","0.678","0.005","0.005","-","-","-","-","-","0.995","-","-","-","-","-","3.9","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1992","178","0.145545","17.01659","14.24266","12.66724","16.32795","624.22298","701.86304","544.49535","4769.063","-","331.9278","196.2791","10.8540","0.590264","0.041571","34.05713","-","-","1.000","-","0.055","0.945","-","-","-","-","0.539","0.457","0.004","0.004","-","-","-","-","-","0.996","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1993","164","0.113567","17.46022","14.58539","12.84012","16.88777","609.30823","692.12759","526.23892","4783.845","-","333.6901","202.0927","9.8961","0.606351","0.042520","34.94769","-","0.003","0.997","-","0.022","0.978","-","-","-","-","0.505","0.495","-","-","-","-","-","-","-","1.000","1.000","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1994","191","0.134970","17.24302","14.36997","12.61598","16.63430","618.44264","704.42434","534.25759","4777.073","-","331.5850","207.1743","9.6694","0.626428","0.043661","34.33599","-","-","1.000","-","0.059","0.941","-","-","-","-","0.657","0.343","-","-","-","-","-","-","-","1.000","1.000","-","-","-","-","3.9","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1995","197","0.118548","17.41160","14.46309","12.70080","16.67383","614.46056","699.71943","532.99093","4734.227","-","336.2365","199.0501","10.0930","0.593970","0.042250","34.27064","-","-","1.000","-","0.039","0.961","-","-","-","-","0.457","0.543","-","-","-","-","-","-","-","1.000","1.000","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1996","113","0.079990","17.22396","14.28677","12.44939","16.56939","622.04396","713.85008","536.35044","4930.175","-","332.5941","218.8092","10.1932","0.659555","0.044654","35.29794","-","-","1.000","-","0.058","0.942","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","3.9","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1997","130","0.102405","18.03215","14.90734","12.94616","17.29516","596.14913","686.45831","513.84329","4962.678","-","321.9778","227.8700","9.9531","0.709069","0.046067","37.12882","-","-","1.000","-","0.042","0.958","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1998","100","0.066901","17.88108","14.77524","12.68721","17.31247","601.47917","700.46922","513.32934","5107.016","-","322.1127","231.4429","10.3002","0.720061","0.045434","37.77078","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","1999","131","0.089501","17.76949","14.64759","12.54251","17.15056","606.72083","708.55022","518.17536","5098.611","-","322.0132","233.3686","10.2074","0.725696","0.045829","37.33557","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2000","106","0.062918","17.72879","14.54918","12.51911","16.87127","610.82462","709.87447","526.75358","5023.691","-","321.7877","237.1248","9.5757","0.738151","0.047345","36.61212","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2001","243","0.196888","17.57753","14.42348","12.26885","16.88221","616.14819","724.35488","526.41212","5405.309","-","313.2197","248.0254","9.6140","0.794767","0.046034","39.03531","-","0.312","0.688","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2002","64","0.051810","17.43774","14.18084","12.32688","16.14560","626.69051","720.94486","550.42873","5078.460","-","320.6564","240.7615","9.5430","0.753093","0.047593","36.21151","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2003","64","0.051636","18.28052","14.76878","12.91218","16.66153","601.74246","688.26513","533.38450","5398.769","-","319.5294","261.4351","9.3283","0.819166","0.048455","40.04459","-","0.113","0.887","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2004","40","0.042087","19.10787","15.40184","13.32824","17.50456","577.00907","666.77977","507.69639","5446.115","-","306.8883","258.8396","9.4804","0.842502","0.047593","41.98801","-","0.108","0.892","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2005","35","0.023633","18.99741","15.27546","13.16793","17.37308","581.78288","674.89746","511.53855","5365.646","-","303.0227","256.2018","9.4191","0.844187","0.047805","40.96166","-","0.110","0.890","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2006","46","0.039039","18.98350","15.25082","13.18690","17.29258","582.72267","673.92631","513.91992","5256.667","-","295.2090","248.1929","9.5949","0.839370","0.047227","40.08399","-","0.088","0.912","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2007","19","0.022932","21.10793","17.00154","14.37816","19.71518","522.71744","618.09038","450.76943","5054.326","-","269.8705","243.8718","9.7824","0.902282","0.047799","42.93746","0.445","0.203","0.352","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2008","10","0.012485","18.41885","14.75469","12.92999","16.51263","602.31679","687.31667","538.19407","5750.659","63.51250","325.0000","305.7059","8.9723","0.940634","0.053225","42.43451","-","0.407","0.593","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2009","5","0.014636","17.75768","14.23368","12.50132","15.89534","624.36432","710.88470","559.09456","5757.750","61.04523","325.0000","301.0000","8.8673","0.926154","0.052376","40.97561","-","0.459","0.541","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2010","7","0.011666","18.43781","14.81203","12.85384","16.73534","599.98543","691.38880","531.03201","5783.459","63.52224","323.0000","301.0000","8.9931","0.931889","0.052142","42.82819","-","0.469","0.531","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","1.000","4.0","-","1.000","-","-","-","-","-"
"Minivan/Van","8","2011","11","0.020830","17.51072","14.20297","12.28707","16.09637","625.71434","723.28037","552.11190","5938.398","64.37601","317.5933","280.5875","9.5577","0.881958","0.047434","42.42704","-","0.280","0.720","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","0.022","-","0.978","-","-","-","0.046","0.645","4.2","-","0.919","-","0.081","-","-","-"
"Minivan/Van","8","2012","13","0.019434","17.61043","14.29037","12.29834","16.27962","621.88716","722.61804","545.89719","5863.220","63.88331","314.4031","282.3586","10.0425","0.895903","0.048395","42.02374","-","0.255","0.745","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","0.049","-","0.951","-","-","-","-","0.614","4.2","-","0.900","-","0.100","-","-","-"
"Minivan/Van","8","2013","10","0.017593","17.55688","14.23307","12.33974","16.09616","624.39103","720.19330","552.11914","5921.320","64.63389","318.5987","288.8807","9.3792","0.904913","0.049085","42.27651","-","0.336","0.664","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","0.008","-","0.992","-","-","-","-","0.708","4.2","-","0.916","-","0.084","-","-","-"
"Minivan/Van","8","2014","11","0.016788","17.66484","14.32845","12.37771","16.26185","620.23461","717.98422","546.49368","5968.248","64.43703","322.8470","296.1178","9.2591","0.916515","0.049903","42.87339","-","0.375","0.625","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","0.016","-","0.984","-","-","-","-","0.789","4.2","-","0.906","-","0.094","-","-","-"
"Minivan/Van","8","2015","2","0.003597","16.15990","13.39339","10.92290","16.14874","663.53648","813.61214","550.32151","6661.927","65.24342","320.7940","296.7521","9.2055","0.928877","0.044544","44.62060","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","1.000","6.0","-","-","-","1.000","-","-","-"
"Minivan/Van","8","2016","1","0.001352","15.82272","13.14293","10.67471","15.91983","676.18110","832.52885","558.23455","6646.714","64.82430","366.1422","324.0000","8.6116","0.884902","0.048801","43.66716","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","1.000","6.0","-","-","-","1.000","-","-","-"
"Minivan/Van","8","2017","1","0.002060","15.41069","12.70648","10.31465","15.40052","699.40711","861.58999","577.05861","6668.898","65.99205","366.1422","324.0000","8.6277","0.884902","0.048643","42.35880","-","-","1.000","-","-","1.000","-","-","-","-","1.000","-","-","-","-","-","-","-","-","1.000","-","-","-","-","1.000","6.0","-","-","-","1.000","-","-","-"
"Minivan/Van","8","2018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","2020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","8","Prelim. 2021","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","8","1975","168","0.947408","12.78031","10.84483","10.45051","11.36914","819.46885","850.38931","781.67716","4284.050","-","337.4961","150.9106","-","0.445238","0.036336","23.08051","-","0.884","0.116","0.372","0.628","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","1.000","-","-","-","-","-","-","-","-","-","-","-","-","-"
